organ_label,organ_id,anatomical_structure_of,source_spatial_entity,node_name,label,OntologyID,representation_of,svg file of single 2DFTU,exist_asctb,type,REF/1,REF/1/DOI,REF/1/NOTES,Inset #,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Alpha_Beta_Thymocyte_153,"double-positive, alpha-beta thymocyte",CL:0000809,http://purl.obolibrary.org/obo/CL_0000809,thymus_lobule_thymus,1,CT,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Alpha_Beta_Thymocyte_154,"double-positive, alpha-beta thymocyte",CL:0000809,http://purl.obolibrary.org/obo/CL_0000809,thymus_lobule_thymus,1,CT,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Alpha_Beta_Thymocyte_155,"double-positive, alpha-beta thymocyte",CL:0000809,http://purl.obolibrary.org/obo/CL_0000809,thymus_lobule_thymus,1,CT,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Alpha_Beta_Thymocyte_156,"double-positive, alpha-beta thymocyte",CL:0000809,http://purl.obolibrary.org/obo/CL_0000809,thymus_lobule_thymus,1,CT,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Alpha_Beta_Thymocyte_157,"double-positive, alpha-beta thymocyte",CL:0000809,http://purl.obolibrary.org/obo/CL_0000809,thymus_lobule_thymus,1,CT,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_1,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_2,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_3,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_4,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_5,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_6,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_7,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_8,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_9,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_10,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_11,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_12,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_13,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_14,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_15,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_16,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_17,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_18,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_19,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_20,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_21,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_22,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_23,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_24,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_25,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_26,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_27,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_28,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_29,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_30,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_31,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_32,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_33,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_34,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_35,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_36,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_37,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_38,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_39,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_40,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_41,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_42,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_43,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_44,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_45,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_46,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_47,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_48,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_49,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_50,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_51,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_52,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_53,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_54,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_55,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_56,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_57,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_58,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_59,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_60,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_61,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_62,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_63,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_64,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_65,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_66,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_67,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_68,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_69,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_70,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_71,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_72,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_73,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_74,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_75,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_76,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_77,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_78,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_79,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_80,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_81,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_82,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_83,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_84,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_85,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_86,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_87,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_88,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_89,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_90,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_91,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_92,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_93,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
#Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,Subcapsular_Thymocytes_94,thymus subcapsular epithelium,UBERON:0006936,http://purl.obolibrary.org/obo/UBERON_0006936,thymus_lobule_thymus,1,AS,,,,,,,,,,,,,,,,,,,,
