organ,organ_ID,anatomical_structure_of,source_spatial_entity,node_name,label,OntologyID,representation_of,svg file of single 2DFTU,exist_asctb,type,REF/1,REF/1/DOI,REF/1/NOTES,Inset #,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Pericyte_2,lung pericyte,CL:0009089,http://purl.obolibrary.org/obo/CL_0009089,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Type_I_Pneumocyte_1,type I pneumocyte,CL:0002062,http://purl.obolibrary.org/obo/CL_0002062,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Type_I_Pneumocyte_2,type I pneumocyte,CL:0002062,http://purl.obolibrary.org/obo/CL_0002062,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Type_I_Pneumocyte_3,type I pneumocyte,CL:0002062,http://purl.obolibrary.org/obo/CL_0002062,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Type_I_Pneumocyte_4,type I pneumocyte,CL:0002062,http://purl.obolibrary.org/obo/CL_0002062,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Type_I_Pneumocyte_5,type I pneumocyte,CL:0002062,http://purl.obolibrary.org/obo/CL_0002062,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Type_I_Pneumocyte_6,type I pneumocyte,CL:0002062,http://purl.obolibrary.org/obo/CL_0002062,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Type_I_Pneumocyte_7,type I pneumocyte,CL:0002062,http://purl.obolibrary.org/obo/CL_0002062,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Type_I_Pneumocyte_8,type I pneumocyte,CL:0002062,http://purl.obolibrary.org/obo/CL_0002062,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Type_I_Pneumocyte_9,type I pneumocyte,CL:0002062,http://purl.obolibrary.org/obo/CL_0002062,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Type_I_Pneumocyte_10,type I pneumocyte,CL:0002062,http://purl.obolibrary.org/obo/CL_0002062,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Type_I_Pneumocyte_11,type I pneumocyte,CL:0002062,http://purl.obolibrary.org/obo/CL_0002062,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Type_I_Pneumocyte_12,type I pneumocyte,CL:0002062,http://purl.obolibrary.org/obo/CL_0002062,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Type_I_Pneumocyte_13,type I pneumocyte,CL:0002062,http://purl.obolibrary.org/obo/CL_0002062,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Type_I_Pneumocyte_14,type I pneumocyte,CL:0002062,http://purl.obolibrary.org/obo/CL_0002062,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Lung_Matrix_Fibroblast_1,alveolar type 1 fibroblast,CL:4028004,http://purl.obolibrary.org/obo/CL_4028004,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Lung_Matrix_Fibroblast_2,alveolar type 1 fibroblast,CL:4028004,http://purl.obolibrary.org/obo/CL_4028004,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Lung_Matrix_Fibroblast_3,alveolar type 1 fibroblast,CL:4028004,http://purl.obolibrary.org/obo/CL_4028004,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Lung_Matrix_Fibroblast_4,alveolar type 1 fibroblast,CL:4028004,http://purl.obolibrary.org/obo/CL_4028004,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Lung_Matrix_Fibroblast_5,alveolar type 1 fibroblast,CL:4028004,http://purl.obolibrary.org/obo/CL_4028004,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Lung_Matrix_Fibroblast_6,alveolar type 1 fibroblast,CL:4028004,http://purl.obolibrary.org/obo/CL_4028004,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Lung_Matrix_Fibroblast_7,alveolar type 1 fibroblast,CL:4028004,http://purl.obolibrary.org/obo/CL_4028004,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Secondary_Crest_Myofibroblast_1,secondary crest myofibroblasts,CL:0000186,http://purl.obolibrary.org/obo/CL_0000186,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Secondary_Crest_Myofibroblast_2,secondary crest myofibroblasts,CL:0000186,http://purl.obolibrary.org/obo/CL_0000186,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Secondary_Crest_Myofibroblast_3,secondary crest myofibroblasts,CL:0000186,http://purl.obolibrary.org/obo/CL_0000186,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Secondary_Crest_Myofibroblast_4,secondary crest myofibroblasts,CL:0000186,http://purl.obolibrary.org/obo/CL_0000186,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Secondary_Crest_Myofibroblast_5,secondary crest myofibroblasts,CL:0000186,http://purl.obolibrary.org/obo/CL_0000186,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Secondary_Crest_Myofibroblast_6,secondary crest myofibroblasts,CL:0000186,http://purl.obolibrary.org/obo/CL_0000186,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Secondary_Crest_Myofibroblast_7,secondary crest myofibroblasts,CL:0000186,http://purl.obolibrary.org/obo/CL_0000186,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Secondary_Crest_Myofibroblast_8,secondary crest myofibroblasts,CL:0000186,http://purl.obolibrary.org/obo/CL_0000186,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Secondary_Crest_Myofibroblast_9,secondary crest myofibroblasts,CL:0000186,http://purl.obolibrary.org/obo/CL_0000186,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Goblet_Cell_1,large intestine crypt goblet cell,CL:1000321,http://purl.obolibrary.org/obo/CL_1000321,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Goblet_Cell_2,large intestine crypt goblet cell,CL:1000321,http://purl.obolibrary.org/obo/CL_1000321,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_1,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_2,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Goblet_Cell_3,large intestine crypt goblet cell,CL:1000321,http://purl.obolibrary.org/obo/CL_1000321,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_3,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_4,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_5,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_6,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_7,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_8,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_9,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Goblet_Cell_4,large intestine crypt goblet cell,CL:1000321,http://purl.obolibrary.org/obo/CL_1000321,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_10,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_11,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_12,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_13,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_14,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_15,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_16,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_17,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_18,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_19,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Goblet_Cell_5,large intestine crypt goblet cell,CL:1000321,http://purl.obolibrary.org/obo/CL_1000321,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_20,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_21,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_22,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_23,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_24,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_25,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_26,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Goblet_Cell_6,large intestine crypt goblet cell,CL:1000321,http://purl.obolibrary.org/obo/CL_1000321,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_27,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_28,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_29,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_30,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_31,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Goblet_Cell_7,large intestine crypt goblet cell,CL:1000321,http://purl.obolibrary.org/obo/CL_1000321,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_32,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Goblet_Cell_8,large intestine crypt goblet cell,CL:1000321,http://purl.obolibrary.org/obo/CL_1000321,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_33,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_34,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_35,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_36,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_37,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_38,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_39,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_40,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_41,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_42,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_43,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_44,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_45,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_46,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_47,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_48,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_49,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_50,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Goblet_Cell_9,large intestine crypt goblet cell,CL:1000321,http://purl.obolibrary.org/obo/CL_1000321,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_51,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_52,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_53,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_54,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_55,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_56,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_57,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_58,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_59,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_60,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
#LargeIntestine,UBERON:0000059,#FTUCryptOfLieberkuhn,#2DRefObjects,Absorptive_Cell_61,enterocyte of epithelium of large intestine,CL:0002071,http://purl.obolibrary.org/obo/CL_0002071,crypt_lieberkuhn_large_intestine,1,CT,,,,,,,,,,,,,,,,,,,,
